31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,31,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,43,43,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,43,43,21,21,21,21,21,30,31,31
31,31,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,21,21,21,21,21,30,31,31
31,31,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,21,21,21,21,21,30,31,31
31,31,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,21,21,21,21,21,30,31,31
31,31,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,21,21,21,21,21,30,31,31
31,31,32,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,32,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,30,31,31
31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
